TransactionID,AccountID,Date,TransactionType,Amount,Channel
TX003866,ACC00122,2024-10-20 10:19:54.561801,Credit,1088.78,Online
TX003867,ACC00094,2024-11-05 10:19:54.561803,Debit,3859.71,POS
TX003868,ACC00103,2024-10-17 10:19:54.561805,Credit,110.89,Online
TX003869,ACC00031,2024-12-30 10:19:54.561806,Credit,3357.09,POS
TX003870,ACC00052,2024-10-26 10:19:54.561808,Debit,2351.72,Branch
TX003871,ACC00089,2025-01-29 10:19:54.561810,Debit,1740.33,Online
TX003872,ACC00076,2025-02-25 10:19:54.561811,Debit,4313.4,ATM
TX003873,ACC00129,2024-11-04 10:19:54.561813,Debit,4272.8,Branch
TX003874,ACC00022,2024-11-14 10:19:54.561815,Debit,121.29,POS
TX003875,ACC00040,2024-07-29 10:19:54.561816,Credit,3051.43,Online
TX003876,ACC00101,2025-04-09 10:19:54.561818,Credit,1845.48,POS
TX003877,ACC00111,2025-05-01 10:19:54.561819,Credit,2084.15,POS
TX003878,ACC00129,2025-05-19 10:19:54.561821,Debit,4161.88,Online
TX003879,ACC00065,2024-12-13 10:19:54.561823,Credit,1556.1,Online
TX003880,ACC00149,2024-09-23 10:19:54.561824,Debit,4715.81,POS
TX003881,ACC00079,2025-06-04 10:19:54.561826,Debit,906.37,POS
TX003882,ACC00022,2025-01-11 10:19:54.561827,Credit,3316.98,Branch
TX003883,ACC00099,2025-07-07 10:19:54.561829,Credit,3363.8,ATM
TX003884,ACC00008,2025-04-29 10:19:54.561831,Debit,1268.45,POS
TX003885,ACC00017,2024-12-07 10:19:54.561832,Credit,1630.51,ATM
TX003886,ACC00017,2024-10-22 10:19:54.561834,Debit,4175.64,Branch
TX003887,ACC00090,2025-03-26 10:19:54.561835,Credit,3811.41,ATM
TX003888,ACC00141,2025-05-27 10:19:54.561837,Credit,1652.19,ATM
TX003889,ACC00145,2024-09-13 10:19:54.561840,Credit,2674.44,Branch
TX003890,ACC00081,2024-08-30 10:19:54.561842,Credit,317.78,POS
TX003891,ACC00078,2024-12-24 10:19:54.561843,Credit,1051.64,ATM
TX003892,ACC00006,2025-07-09 10:19:54.561845,Debit,2434.24,POS
TX003893,ACC00110,2024-12-12 10:19:54.561848,Credit,439.01,POS
TX003894,ACC00014,2024-12-21 10:19:54.561849,Credit,4218.23,Online
TX003895,ACC00072,2024-09-08 10:19:54.561851,Credit,3592.85,POS
TX003896,ACC00143,2025-07-07 10:19:54.561852,Debit,4718.73,POS
TX003897,ACC00054,2025-07-15 10:19:54.561854,Debit,3470.4,ATM
TX003898,ACC00027,2024-12-25 10:19:54.561855,Debit,4702.6,POS
TX003899,ACC00013,2024-12-27 10:19:54.561857,Debit,2777.02,POS
TX003900,ACC00060,2024-08-31 10:19:54.561859,Debit,3005.09,Online
TX003901,ACC00006,2024-11-29 10:19:54.561860,Credit,4885.09,Online
TX003902,ACC00058,2025-05-26 10:19:54.561862,Credit,3214.22,ATM
TX003903,ACC00049,2025-03-05 10:19:54.561864,Credit,163.62,ATM
TX003904,ACC00026,2024-11-08 10:19:54.561865,Debit,3621.78,Online
TX003905,ACC00047,2024-11-28 10:19:54.561867,Debit,4528.29,Online
TX003906,ACC00005,2025-01-05 10:19:54.561869,Credit,3979.95,Branch
TX003907,ACC00020,2024-11-15 10:19:54.561870,Debit,2923.33,POS
TX003908,ACC00134,2024-08-19 10:19:54.561872,Debit,3359.8,ATM
TX003909,ACC00059,2024-09-28 10:19:54.561874,Debit,4951.06,ATM
TX003910,ACC00146,2025-02-14 10:19:54.561875,Credit,462.4,POS
TX003911,ACC00132,2024-11-12 10:19:54.561877,Credit,3339.55,POS
TX003912,ACC00017,2025-04-13 10:19:54.561879,Debit,1424.15,ATM
TX003913,ACC00014,2024-10-10 10:19:54.561880,Debit,3204.05,Online
TX003914,ACC00013,2024-09-06 10:19:54.561882,Debit,3042.04,Online
TX003915,ACC00135,2025-05-11 10:19:54.561884,Debit,775.75,POS
TX003916,ACC00128,2024-12-25 10:19:54.561885,Credit,1041.67,ATM
TX003917,ACC00044,2024-08-03 10:19:54.561887,Debit,3111.93,POS
TX003918,ACC00119,2025-02-11 10:19:54.561888,Credit,649.87,Online
TX003919,ACC00143,2024-09-08 10:19:54.561890,Credit,1333.25,Branch
TX003920,ACC00019,2025-01-08 10:19:54.561892,Credit,4177.88,Branch
TX003921,ACC00063,2025-02-21 10:19:54.561893,Debit,1642.19,Online
TX003922,ACC00081,2024-10-09 10:19:54.561895,Credit,2445.42,POS
TX003923,ACC00147,2024-12-22 10:19:54.561897,Credit,4706.29,Branch
TX003924,ACC00148,2024-11-01 10:19:54.561899,Debit,1143.47,Online
TX003925,ACC00100,2025-01-18 10:19:54.561900,Debit,1954.23,ATM
TX003926,ACC00122,2025-05-07 10:19:54.561902,Debit,3036.22,POS
TX003927,ACC00044,2024-09-03 10:19:54.561903,Credit,3779.14,POS
TX003928,ACC00104,2025-02-14 10:19:54.561905,Debit,4509.25,Branch
TX003929,ACC00061,2025-05-28 10:19:54.561907,Credit,4578.21,POS
TX003930,ACC00125,2024-11-11 10:19:54.561908,Credit,3885.43,Branch
TX003931,ACC00145,2024-10-28 10:19:54.561910,Debit,1149.37,Branch
TX003932,ACC00071,2024-08-29 10:19:54.561912,Credit,133.8,Online
TX003933,ACC00107,2024-11-02 10:19:54.561913,Credit,1925.03,Branch
TX003934,ACC00050,2024-07-22 10:19:54.561915,Credit,716.33,ATM
TX003935,ACC00065,2025-05-11 10:19:54.561916,Credit,3554.83,POS
TX003936,ACC00099,2025-03-01 10:19:54.561918,Debit,3309.04,Branch
TX003937,ACC00032,2024-11-17 10:19:54.561920,Credit,229.42,POS
TX003938,ACC00141,2025-01-24 10:19:54.561921,Debit,4184.6,Branch
TX003939,ACC00058,2024-09-01 10:19:54.561923,Credit,1251.23,Online
TX003940,ACC00128,2025-06-19 10:19:54.561925,Credit,2166.81,ATM
TX003941,ACC00142,2024-08-10 10:19:54.561926,Debit,3342.99,POS
TX003942,ACC00112,2025-03-14 10:19:54.561928,Credit,2152.8,Online
TX003943,ACC00068,2024-10-04 10:19:54.561929,Credit,2212.03,POS
TX003944,ACC00040,2025-03-10 10:19:54.561931,Credit,337.48,Online
TX003945,ACC00144,2025-04-04 10:19:54.561932,Credit,2013.2,ATM
TX003946,ACC00132,2024-11-12 10:19:54.561934,Credit,3826.59,Branch
TX003947,ACC00090,2025-04-02 10:19:54.561935,Credit,4576.73,Online
TX003948,ACC00028,2024-08-24 10:19:54.561937,Debit,2073.35,POS
TX003949,ACC00096,2024-11-17 10:19:54.561939,Debit,2123.69,POS
TX003950,ACC00031,2025-04-02 10:19:54.561940,Debit,3516.11,Online
TX003951,ACC00003,2024-08-07 10:19:54.561942,Credit,4714.43,ATM
TX003952,ACC00136,2025-02-01 10:19:54.561944,Credit,1342.63,ATM
TX003953,ACC00024,2025-01-07 10:19:54.561945,Credit,2206.32,Branch
TX003954,ACC00015,2024-12-24 10:19:54.561947,Debit,3981.91,Branch
TX003955,ACC00045,2025-02-20 10:19:54.561948,Credit,3052.37,POS
TX003956,ACC00008,2025-03-04 10:19:54.561950,Debit,561.83,POS
TX003957,ACC00071,2025-06-03 10:19:54.561951,Credit,3142.39,Branch
TX003958,ACC00108,2025-02-16 10:19:54.561953,Credit,941.86,Branch
TX003959,ACC00115,2025-04-25 10:19:54.561954,Credit,2555.98,Branch
TX003960,ACC00103,2024-11-12 10:19:54.561956,Debit,2650.23,Online
TX003961,ACC00125,2025-02-15 10:19:54.561957,Credit,4382.25,Branch
TX003962,ACC00057,2024-08-05 10:19:54.561959,Debit,2317.85,Online
TX003963,ACC00030,2025-06-27 10:19:54.561961,Credit,1404.42,Online
TX003964,ACC00146,2025-04-23 10:19:54.561962,Credit,1162.52,Branch
TX003965,ACC00114,2024-12-19 10:19:54.561964,Debit,4372.52,ATM
TX003966,ACC00117,2025-06-01 10:19:54.561966,Credit,863.34,ATM
TX003967,ACC00060,2025-04-05 10:19:54.561967,Credit,2135.08,POS
TX003968,ACC00098,2025-03-15 10:19:54.561969,Credit,943.99,Branch
TX003969,ACC00126,2024-09-15 10:19:54.561970,Credit,3868.79,POS
TX003970,ACC00094,2025-05-15 10:19:54.561972,Debit,2377.12,Branch
TX003971,ACC00134,2025-06-21 10:19:54.561974,Debit,1762.21,POS
TX003972,ACC00122,2025-03-31 10:19:54.561975,Credit,1811.89,Online
TX003973,ACC00108,2025-04-24 10:19:54.561977,Credit,4262.55,Branch
TX003974,ACC00004,2025-06-30 10:19:54.561979,Debit,2773.33,ATM
TX003975,ACC00093,2024-10-13 10:19:54.561981,Credit,3592.16,Branch
TX003976,ACC00006,2025-02-25 10:19:54.561982,Debit,4486.22,POS
TX003977,ACC00032,2025-05-14 10:19:54.561984,Credit,4509.69,POS
TX003978,ACC00106,2024-09-03 10:19:54.561985,Debit,1649.26,POS
TX003979,ACC00146,2025-05-08 10:19:54.561987,Debit,4762.73,POS
TX003980,ACC00015,2024-08-08 10:19:54.561988,Debit,134.13,POS
TX003981,ACC00122,2024-12-31 10:19:54.561990,Debit,1890.41,POS
TX003982,ACC00096,2024-09-25 10:19:54.561992,Credit,4480.04,ATM
TX003983,ACC00006,2025-03-24 10:19:54.561993,Credit,1380.44,POS
TX003984,ACC00112,2024-09-27 10:19:54.561995,Debit,1372.68,ATM
TX003985,ACC00120,2025-04-04 10:19:54.561997,Debit,1520.09,Branch
TX003986,ACC00123,2024-10-31 10:19:54.561998,Debit,3065.44,Online
TX003987,ACC00067,2025-03-04 10:19:54.562000,Debit,2197.28,ATM
TX003988,ACC00106,2024-10-21 10:19:54.562001,Credit,3636.41,Branch
TX003989,ACC00139,2025-03-27 10:19:54.562003,Debit,4475.6,Online
TX003990,ACC00043,2025-04-04 10:19:54.562005,Debit,3374.25,ATM
TX003991,ACC00145,2025-04-19 10:19:54.562006,Debit,1030.29,ATM
TX003992,ACC00096,2025-07-04 10:19:54.562008,Debit,4664.08,Branch
TX003993,ACC00132,2025-05-23 10:19:54.562009,Debit,1329.82,POS
TX003994,ACC00081,2024-11-16 10:19:54.562011,Debit,757.97,ATM
TX003995,ACC00041,2025-03-24 10:19:54.562013,Debit,458.94,ATM
TX003996,ACC00133,2025-01-21 10:19:54.562014,Credit,2821.28,Branch
TX003997,ACC00035,2025-06-28 10:19:54.562016,Debit,577.67,POS
TX003998,ACC00022,2024-10-22 10:19:54.562018,Debit,702.49,Online
TX003999,ACC00150,2024-11-08 10:19:54.562019,Debit,1507.15,POS
TX004000,ACC00112,2025-07-16 10:19:54.562021,Credit,1415.45,POS
TX004001,ACC00011,2024-12-26 10:19:54.562022,Credit,3025.16,Branch
TX004002,ACC00003,2024-10-12 10:19:54.562024,Credit,4085.56,POS
TX004003,ACC00137,2024-09-03 10:19:54.562026,Debit,3809.13,Branch
TX004004,ACC00060,2025-06-15 10:19:54.562027,Debit,1319.8,Online
TX004005,ACC00076,2025-05-26 10:19:54.562029,Debit,1234.1,ATM
TX004006,ACC00087,2025-03-06 10:19:54.562030,Credit,4829.3,ATM
TX004007,ACC00014,2025-05-16 10:19:54.562032,Debit,51.1,Branch
TX004008,ACC00018,2024-10-31 10:19:54.562033,Credit,4399.81,Branch
TX004009,ACC00113,2024-11-09 10:19:54.562035,Credit,1006.65,POS
TX004010,ACC00073,2025-05-17 10:19:54.562037,Credit,4736.95,POS
TX004011,ACC00023,2024-11-03 10:19:54.562038,Credit,1718.11,ATM
TX004012,ACC00083,2024-07-21 10:19:54.562040,Credit,2207.36,ATM
TX004013,ACC00125,2024-09-24 10:19:54.562042,Debit,3538.53,ATM
TX004014,ACC00069,2025-04-20 10:19:54.562043,Debit,2942.47,Branch
TX004015,ACC00047,2025-02-04 10:19:54.562045,Credit,1596.52,Online
TX004016,ACC00116,2025-04-02 10:19:54.562047,Debit,2773.62,Online
TX004017,ACC00030,2025-04-06 10:19:54.562048,Debit,3656.23,Branch
TX004018,ACC00025,2025-07-02 10:19:54.562050,Credit,221.25,POS
TX004019,ACC00112,2024-10-05 10:19:54.562051,Credit,65.88,Online
TX004020,ACC00025,2024-09-15 10:19:54.562053,Debit,2295.75,POS
TX004021,ACC00074,2025-04-16 10:19:54.562055,Debit,667.86,ATM
TX004022,ACC00058,2024-11-28 10:19:54.562056,Debit,3325.08,ATM
TX004023,ACC00094,2024-07-21 10:19:54.562058,Debit,1078.12,POS
TX004024,ACC00119,2024-09-23 10:19:54.562059,Credit,2169.93,ATM
TX004025,ACC00127,2025-01-08 10:19:54.562061,Debit,996.38,Branch
TX004026,ACC00025,2024-09-13 10:19:54.562063,Credit,2746.93,POS
TX004027,ACC00078,2025-05-10 10:19:54.562064,Credit,589.11,POS
TX004028,ACC00099,2024-11-03 10:19:54.562066,Debit,125.3,POS
TX004029,ACC00116,2024-10-10 10:19:54.562067,Debit,265.15,Online
TX004030,ACC00048,2024-10-19 10:19:54.562069,Debit,4771.75,POS
TX004031,ACC00010,2025-01-12 10:19:54.562071,Credit,720.01,POS
TX004032,ACC00099,2024-12-18 10:19:54.562072,Credit,3545.31,POS
TX004033,ACC00011,2024-10-16 10:19:54.562074,Credit,348.95,Online
TX004034,ACC00085,2024-12-22 10:19:54.562076,Credit,549.72,ATM
TX004035,ACC00149,2025-05-24 10:19:54.562077,Debit,2549.29,Online
TX004036,ACC00135,2025-02-03 10:19:54.562079,Credit,2329.71,Branch
TX004037,ACC00126,2024-07-23 10:19:54.562080,Credit,4758.39,POS
TX004038,ACC00064,2024-10-22 10:19:54.562082,Debit,4724.73,Branch
TX004039,ACC00002,2025-02-01 10:19:54.562084,Credit,3900.25,Online
TX004040,ACC00076,2025-02-26 10:19:54.562085,Credit,3014.49,ATM
TX004041,ACC00121,2024-12-30 10:19:54.562087,Debit,2280.25,ATM
TX004042,ACC00042,2025-02-05 10:19:54.562089,Credit,1787.33,POS
TX004043,ACC00054,2024-07-18 10:19:54.562090,Credit,4735.97,ATM
TX004044,ACC00075,2025-06-14 10:19:54.562092,Credit,3018.51,Online
TX004045,ACC00016,2024-09-24 10:19:54.562094,Credit,2899.57,Online
TX004046,ACC00018,2025-05-25 10:19:54.562095,Debit,1167.19,ATM
TX004047,ACC00090,2025-04-08 10:19:54.562097,Credit,243.02,POS
TX004048,ACC00144,2024-12-21 10:19:54.562099,Debit,4726.49,POS
TX004049,ACC00006,2024-09-27 10:19:54.562100,Credit,1575.54,Online
TX004050,ACC00108,2024-11-30 10:19:54.562102,Debit,2218.52,ATM
TX004051,ACC00048,2024-07-21 10:19:54.562103,Debit,582.05,Online
TX004052,ACC00042,2025-02-25 10:19:54.562105,Debit,4186.25,Online
TX004053,ACC00076,2024-11-26 10:19:54.562107,Credit,147.88,Branch
TX004054,ACC00077,2024-11-17 10:19:54.562108,Credit,4171.61,Online
TX004055,ACC00132,2025-07-07 10:19:54.562110,Credit,710.02,POS
TX004056,ACC00130,2025-07-02 10:19:54.562111,Debit,4433.95,ATM
TX004057,ACC00059,2025-05-13 10:19:54.562113,Credit,3651.57,ATM
TX004058,ACC00027,2025-05-29 10:19:54.562115,Credit,831.7,Branch
TX004059,ACC00079,2025-05-31 10:19:54.562116,Credit,2833.43,Branch
TX004060,ACC00072,2024-12-08 10:19:54.562118,Credit,1570.16,POS
TX004061,ACC00007,2024-09-19 10:19:54.562121,Debit,899.38,Branch
TX004062,ACC00111,2024-08-07 10:19:54.562124,Debit,4297.32,Online
TX004063,ACC00119,2024-10-24 10:19:54.562127,Credit,2023.58,Online
TX004064,ACC00063,2025-05-24 10:19:54.562130,Credit,1998.73,POS
TX004065,ACC00124,2024-08-15 10:19:54.562133,Credit,857.73,ATM
TX004066,ACC00012,2025-02-10 10:19:54.562136,Debit,1921.5,POS
TX004067,ACC00141,2024-10-05 10:19:54.562139,Credit,4359.37,Branch
TX004068,ACC00043,2024-12-06 10:19:54.562142,Debit,1822.01,ATM
TX004069,ACC00017,2024-08-27 10:19:54.562145,Debit,4758.5,ATM
TX004070,ACC00063,2025-05-19 10:19:54.562148,Credit,4732.08,ATM
TX004071,ACC00120,2024-08-12 10:19:54.562152,Credit,733.04,Branch
TX004072,ACC00036,2024-09-27 10:19:54.562154,Credit,894.78,Online
TX004073,ACC00008,2025-05-22 10:19:54.562155,Debit,4314.74,Online
TX004074,ACC00069,2024-08-31 10:19:54.562157,Debit,1969.88,Branch
TX004075,ACC00090,2025-06-26 10:19:54.562160,Credit,31.83,Branch
TX004076,ACC00036,2025-02-07 10:19:54.562163,Debit,1376.62,POS
TX004077,ACC00028,2024-12-18 10:19:54.562167,Credit,2992.17,POS
TX004078,ACC00118,2025-06-17 10:19:54.562170,Credit,3998.34,Online
TX004079,ACC00093,2024-11-08 10:19:54.562173,Debit,675.61,Branch
TX004080,ACC00076,2024-07-29 10:19:54.562176,Debit,561.6,POS
TX004081,ACC00101,2025-03-09 10:19:54.562179,Debit,4611.24,Branch
TX004082,ACC00144,2025-04-23 10:19:54.562182,Debit,3758.23,Branch
TX004083,ACC00014,2024-09-14 10:19:54.562183,Credit,2953.0,Online
TX004084,ACC00071,2025-03-30 10:19:54.562185,Credit,3848.24,Online
TX004085,ACC00124,2024-10-04 10:19:54.562187,Credit,2149.98,Branch
TX004086,ACC00125,2024-12-02 10:19:54.562188,Debit,3794.69,ATM
TX004087,ACC00037,2024-11-03 10:19:54.562190,Credit,1865.3,ATM
TX004088,ACC00029,2024-07-22 10:19:54.562192,Debit,1228.03,Branch
TX004089,ACC00143,2025-04-29 10:19:54.562194,Debit,3647.78,Online
TX004090,ACC00019,2025-06-28 10:19:54.562195,Debit,2104.16,ATM
TX004091,ACC00106,2025-03-12 10:19:54.562197,Credit,4907.07,Online
TX004092,ACC00021,2024-11-04 10:19:54.562199,Debit,1753.93,ATM
TX004093,ACC00064,2024-10-23 10:19:54.562201,Debit,4609.42,Branch
TX004094,ACC00027,2025-01-26 10:19:54.562202,Debit,4665.48,POS
TX004095,ACC00055,2025-04-12 10:19:54.562204,Debit,1216.85,POS
TX004096,ACC00029,2024-12-12 10:19:54.562205,Debit,3993.12,Online
TX004097,ACC00148,2025-03-07 10:19:54.562207,Debit,2171.04,Online
TX004098,ACC00025,2024-12-26 10:19:54.562208,Debit,4588.45,ATM
TX004099,ACC00070,2024-10-01 10:19:54.562210,Debit,2256.12,Branch
TX004100,ACC00063,2024-11-30 10:19:54.562212,Debit,3724.08,ATM
TX004101,ACC00130,2025-01-08 10:19:54.562213,Debit,2340.17,Branch
TX004102,ACC00150,2025-01-22 10:19:54.562215,Debit,1146.73,Branch
TX004103,ACC00016,2025-03-14 10:19:54.562217,Debit,1004.76,Online
TX004104,ACC00146,2024-10-01 10:19:54.562218,Credit,2132.9,POS
TX004105,ACC00100,2024-07-31 10:19:54.562220,Credit,3779.92,POS
TX004106,ACC00030,2024-12-09 10:19:54.562222,Debit,3029.31,Online
TX004107,ACC00045,2024-09-10 10:19:54.562223,Debit,3446.26,POS
TX004108,ACC00019,2025-02-12 10:19:54.562226,Debit,1418.81,Online
TX004109,ACC00034,2024-09-16 10:19:54.562229,Credit,2412.36,ATM
TX004110,ACC00141,2025-05-19 10:19:54.562232,Credit,231.53,Branch
TX004111,ACC00062,2025-04-29 10:19:54.562235,Credit,4089.49,POS
TX004112,ACC00118,2025-05-22 10:19:54.562237,Debit,4949.56,POS
TX004113,ACC00100,2025-05-18 10:19:54.562240,Debit,2040.33,ATM
TX004114,ACC00022,2025-01-04 10:19:54.562243,Debit,64.71,ATM
TX004115,ACC00111,2024-12-30 10:19:54.562247,Debit,857.27,POS
TX004116,ACC00073,2025-01-13 10:19:54.562250,Credit,3266.11,POS
TX004117,ACC00147,2025-05-22 10:19:54.562252,Debit,3064.28,Online
TX004118,ACC00038,2025-05-10 10:19:54.562254,Credit,3941.44,Online
TX004119,ACC00070,2025-01-04 10:19:54.562255,Credit,1276.88,POS
TX004120,ACC00116,2025-03-21 10:19:54.562257,Debit,3820.52,Online
TX004121,ACC00079,2025-03-21 10:19:54.562258,Credit,3443.04,ATM
TX004122,ACC00148,2025-01-06 10:19:54.562260,Credit,1620.84,Branch
TX004123,ACC00009,2025-04-20 10:19:54.562261,Credit,2731.99,Online
TX004124,ACC00032,2025-05-06 10:19:54.562263,Credit,744.9,Branch
TX004125,ACC00132,2024-12-13 10:19:54.562265,Debit,2268.3,Online
TX004126,ACC00050,2024-12-01 10:19:54.562267,Debit,4407.17,POS
TX004127,ACC00082,2025-06-04 10:19:54.562269,Credit,2111.74,Online
TX004128,ACC00005,2025-02-28 10:19:54.562270,Debit,4199.44,Branch
TX004129,ACC00148,2024-10-15 10:19:54.562272,Credit,2955.36,Branch
TX004130,ACC00087,2025-01-24 10:19:54.562273,Debit,967.46,POS
TX004131,ACC00126,2024-09-07 10:19:54.562275,Debit,2909.72,Branch
TX004132,ACC00075,2024-10-18 10:19:54.562277,Debit,2534.86,POS
TX004133,ACC00022,2025-05-17 10:19:54.562278,Debit,1999.22,POS
TX004134,ACC00068,2025-03-28 10:19:54.562280,Debit,606.96,Branch
TX004135,ACC00044,2025-01-28 10:19:54.562281,Credit,2089.38,ATM
TX004136,ACC00034,2024-12-28 10:19:54.562283,Debit,373.08,Branch
TX004137,ACC00077,2025-05-27 10:19:54.562285,Credit,502.86,Branch
TX004138,ACC00042,2024-10-19 10:19:54.562286,Credit,2085.42,Online
TX004139,ACC00137,2024-09-09 10:19:54.562288,Debit,1533.85,Branch
TX004140,ACC00106,2025-03-10 10:19:54.562290,Credit,4628.47,Online
TX004141,ACC00095,2024-09-26 10:19:54.562291,Debit,1884.77,Online
TX004142,ACC00135,2024-10-10 10:19:54.562293,Credit,3791.71,Branch
TX004143,ACC00068,2025-03-26 10:19:54.562294,Credit,2655.94,POS
TX004144,ACC00147,2025-01-08 10:19:54.562296,Debit,3523.39,ATM
TX004145,ACC00128,2024-10-25 10:19:54.562298,Debit,1307.98,Branch
TX004146,ACC00085,2024-09-14 10:19:54.562299,Debit,4710.11,Branch
TX004147,ACC00083,2025-05-09 10:19:54.562301,Debit,2655.14,POS
TX004148,ACC00095,2025-02-24 10:19:54.562303,Credit,4158.31,Online
TX004149,ACC00032,2024-09-03 10:19:54.562304,Debit,1831.58,POS
TX004150,ACC00066,2024-11-29 10:19:54.562306,Credit,510.05,POS
TX004151,ACC00116,2024-09-19 10:19:54.562307,Credit,3371.82,Online
TX004152,ACC00138,2024-09-27 10:19:54.562309,Credit,48.72,Branch
TX004153,ACC00130,2025-05-31 10:19:54.562311,Credit,2381.71,POS
TX004154,ACC00060,2025-01-20 10:19:54.562312,Credit,972.08,POS
TX004155,ACC00017,2024-08-15 10:19:54.562314,Credit,3140.6,Branch
TX004156,ACC00096,2024-09-12 10:19:54.562315,Debit,4897.31,Branch
TX004157,ACC00144,2024-09-08 10:19:54.562317,Credit,2327.37,ATM
TX004158,ACC00016,2024-11-21 10:19:54.562319,Credit,4089.32,POS
TX004159,ACC00046,2025-05-13 10:19:54.562321,Credit,2543.84,ATM
TX004160,ACC00107,2025-02-12 10:19:54.562322,Debit,2484.24,Online
TX004161,ACC00088,2025-02-11 10:19:54.562324,Debit,4652.81,Branch
TX004162,ACC00129,2025-01-16 10:19:54.562325,Credit,4450.93,Branch
TX004163,ACC00139,2025-02-11 10:19:54.562327,Debit,3931.14,ATM
TX004164,ACC00119,2025-05-19 10:19:54.562328,Credit,1488.32,POS
TX004165,ACC00085,2024-11-05 10:19:54.562330,Debit,2729.59,Online
TX004166,ACC00004,2025-03-15 10:19:54.562331,Credit,1127.25,POS
TX004167,ACC00071,2024-08-17 10:19:54.562333,Debit,2225.14,POS
TX004168,ACC00111,2024-10-20 10:19:54.562335,Debit,2426.22,ATM
TX004169,ACC00050,2025-01-19 10:19:54.562336,Debit,4159.88,POS
TX004170,ACC00140,2024-12-22 10:19:54.562338,Credit,4481.18,ATM
TX004171,ACC00095,2024-07-23 10:19:54.562340,Credit,2078.95,Branch
TX004172,ACC00092,2024-12-17 10:19:54.562341,Credit,98.35,Branch
TX004173,ACC00065,2025-05-28 10:19:54.562343,Debit,4310.25,Branch
TX004174,ACC00047,2025-02-11 10:19:54.562344,Debit,879.65,Online
TX004175,ACC00106,2024-11-09 10:19:54.562346,Credit,3113.19,Online
TX004176,ACC00130,2024-12-01 10:19:54.562348,Debit,134.6,POS
TX004177,ACC00106,2025-05-25 10:19:54.562349,Credit,2003.54,ATM
TX004178,ACC00024,2024-12-13 10:19:54.562351,Credit,4929.94,POS
TX004179,ACC00004,2024-08-28 10:19:54.562352,Credit,512.46,Branch
TX004180,ACC00108,2024-12-26 10:19:54.562354,Credit,2124.23,POS
TX004181,ACC00019,2024-08-02 10:19:54.562356,Debit,1542.68,POS
TX004182,ACC00040,2025-05-27 10:19:54.562357,Debit,4526.39,POS
TX004183,ACC00050,2025-06-01 10:19:54.562359,Debit,4348.01,Branch
TX004184,ACC00075,2024-11-28 10:19:54.562361,Credit,1196.12,ATM
TX004185,ACC00012,2024-09-20 10:19:54.562362,Debit,415.13,POS
TX004186,ACC00027,2025-01-13 10:19:54.562364,Credit,3139.42,Branch
TX004187,ACC00113,2024-11-11 10:19:54.562365,Credit,1688.48,Online
TX004188,ACC00049,2024-10-31 10:19:54.562367,Credit,3363.7,ATM
TX004189,ACC00144,2024-11-27 10:19:54.562370,Credit,170.28,Branch
TX004190,ACC00130,2025-01-08 10:19:54.562372,Credit,675.66,POS
TX004191,ACC00060,2024-11-09 10:19:54.562373,Credit,3435.0,Branch
TX004192,ACC00030,2024-10-08 10:19:54.562375,Debit,1069.73,ATM
TX004193,ACC00084,2025-03-30 10:19:54.562377,Debit,4289.36,POS
TX004194,ACC00028,2024-09-16 10:19:54.562378,Debit,302.37,Online
TX004195,ACC00025,2025-05-02 10:19:54.562380,Debit,1085.26,Online
TX004196,ACC00096,2024-10-17 10:19:54.562381,Credit,4992.82,Online
TX004197,ACC00125,2025-04-30 10:19:54.562383,Credit,2171.05,Branch
TX004198,ACC00010,2025-01-30 10:19:54.562385,Debit,3517.8,ATM
TX004199,ACC00042,2025-04-23 10:19:54.562386,Debit,921.49,Online
TX004200,ACC00040,2025-04-23 10:19:54.562388,Debit,3053.24,POS
TX004201,ACC00077,2025-01-14 10:19:54.562389,Debit,3633.27,POS
TX004202,ACC00105,2024-08-14 10:19:54.562391,Debit,1579.24,POS
TX004203,ACC00118,2024-08-02 10:19:54.562393,Debit,4146.2,Branch
TX004204,ACC00042,2025-02-06 10:19:54.562394,Debit,3021.05,ATM
TX004205,ACC00047,2024-10-23 10:19:54.562396,Debit,1951.72,ATM
TX004206,ACC00022,2024-09-29 10:19:54.562397,Credit,2792.64,Online
TX004207,ACC00107,2025-01-28 10:19:54.562399,Credit,2888.04,ATM
TX004208,ACC00027,2024-11-10 10:19:54.562401,Credit,836.02,POS
TX004209,ACC00041,2024-12-31 10:19:54.562402,Credit,2019.63,POS
TX004210,ACC00080,2024-11-23 10:19:54.562404,Debit,1723.72,Branch
TX004211,ACC00089,2024-12-23 10:19:54.562406,Credit,2010.5,POS
TX004212,ACC00066,2024-11-05 10:19:54.562407,Debit,3807.94,ATM
TX004213,ACC00012,2025-03-04 10:19:54.562409,Credit,2417.87,POS
TX004214,ACC00073,2024-08-31 10:19:54.562410,Debit,4702.18,Online
TX004215,ACC00076,2025-03-08 10:19:54.562412,Debit,1475.45,Branch
TX004216,ACC00090,2025-01-09 10:19:54.562414,Credit,2084.36,Branch
TX004217,ACC00010,2025-02-26 10:19:54.562415,Credit,3936.91,ATM
TX004218,ACC00096,2025-03-22 10:19:54.562417,Debit,2734.66,POS
TX004219,ACC00020,2025-01-24 10:19:54.562418,Debit,2739.67,POS
TX004220,ACC00039,2025-02-12 10:19:54.562420,Debit,276.17,ATM
